Time,Displacement Z Node 48
172.09,-5.92E-17
172.1,-5.89E-17
172.11,-5.87E-17
172.12,-5.85E-17
172.13,-5.83E-17
172.14,-5.84E-17
172.15,-5.84E-17
172.16,-5.84E-17
172.17,-5.86E-17
172.18,-5.85E-17
172.19,-5.85E-17
172.2,-5.86E-17
172.21,-5.84E-17
172.22,-5.79E-17
172.23,-5.75E-17
172.24,-5.69E-17
172.25,-5.64E-17
172.26,-5.68E-17
172.27,-5.77E-17
172.28,-5.84E-17
172.29,-5.88E-17
172.3,-5.86E-17
172.31,-5.81E-17
172.32,-5.79E-17
172.33,-5.80E-17
172.34,-5.83E-17
172.35,-5.84E-17
172.36,-5.79E-17
172.37,-5.71E-17
172.38,-5.64E-17
172.39,-5.60E-17
172.4,-5.57E-17
172.41,-5.56E-17
172.42,-5.54E-17
172.43,-5.53E-17
172.44,-5.52E-17
172.45,-5.50E-17
172.46,-5.49E-17
172.47,-5.51E-17
172.48,-5.52E-17
172.49,-5.55E-17
172.5,-5.62E-17
172.51,-5.70E-17
172.52,-5.75E-17
172.53,-5.77E-17
172.54,-5.77E-17
172.55,-5.76E-17
172.56,-5.79E-17
172.57,-5.83E-17
172.58,-5.84E-17
172.59,-5.82E-17
172.6,-5.76E-17
172.61,-5.67E-17
172.62,-5.59E-17
172.63,-5.60E-17
172.64,-5.67E-17
172.65,-5.70E-17
172.66,-5.65E-17
172.67,-5.63E-17
172.68,-5.65E-17
172.69,-5.63E-17
172.7,-5.61E-17
172.71,-5.62E-17
172.72,-5.63E-17
172.73,-5.67E-17
172.74,-5.78E-17
172.75,-5.85E-17
172.76,-5.84E-17
172.77,-5.80E-17
172.78,-5.78E-17
172.79,-5.84E-17
172.8,-5.89E-17
172.81,-5.88E-17
172.82,-5.85E-17
172.83,-5.84E-17
172.84,-5.84E-17
172.85,-5.82E-17
172.86,-5.74E-17
172.87,-5.64E-17
172.88,-5.58E-17
172.89,-5.53E-17
172.9,-5.48E-17
172.91,-5.41E-17
172.92,-5.38E-17
172.93,-5.42E-17
172.94,-5.48E-17
172.95,-5.53E-17
172.96,-5.59E-17
172.97,-5.60E-17
172.98,-5.55E-17
172.99,-5.46E-17
173,-5.39E-17
173.01,-5.39E-17
173.02,-5.42E-17
173.03,-5.41E-17
173.04,-5.40E-17
173.05,-5.42E-17
173.06,-5.39E-17
173.07,-5.36E-17
173.08,-5.33E-17
173.09,-5.27E-17
173.1,-5.23E-17
173.11,-5.18E-17
173.12,-5.08E-17
173.13,-5.02E-17
173.14,-4.99E-17
173.15,-4.95E-17
173.16,-4.97E-17
173.17,-5.02E-17
173.18,-5.09E-17
173.19,-5.16E-17
173.2,-5.17E-17
173.21,-5.17E-17
173.22,-5.16E-17
173.23,-5.13E-17
173.24,-5.12E-17
173.25,-5.14E-17
173.26,-5.16E-17
173.27,-5.17E-17
173.28,-5.19E-17
173.29,-5.18E-17
173.3,-5.14E-17
173.31,-5.05E-17
173.32,-4.99E-17
173.33,-4.99E-17
173.34,-5.00E-17
173.35,-4.95E-17
173.36,-4.87E-17
173.37,-4.80E-17
173.38,-4.76E-17
173.39,-4.74E-17
173.4,-4.78E-17
173.41,-4.84E-17
173.42,-4.82E-17
173.43,-4.78E-17
173.44,-4.78E-17
173.45,-4.78E-17
173.46,-4.71E-17
173.47,-4.63E-17
173.48,-4.59E-17
173.49,-4.62E-17
173.5,-4.61E-17
173.51,-4.56E-17
173.52,-4.51E-17
173.53,-4.45E-17
173.54,-4.40E-17
173.55,-4.43E-17
173.56,-4.45E-17
173.57,-4.43E-17
173.58,-4.37E-17
173.59,-4.25E-17
173.6,-4.17E-17
173.61,-4.19E-17
173.62,-4.22E-17
173.63,-4.26E-17
173.64,-4.27E-17
173.65,-4.21E-17
173.66,-4.16E-17
173.67,-4.16E-17
173.68,-4.09E-17
173.69,-4.06E-17
173.7,-4.08E-17
173.71,-4.05E-17
173.72,-4.00E-17
173.73,-4.01E-17
173.74,-4.01E-17
173.75,-4.00E-17
173.76,-3.99E-17
173.77,-3.97E-17
173.78,-3.96E-17
173.79,-3.97E-17
173.8,-3.93E-17
173.81,-3.88E-17
173.82,-3.87E-17
173.83,-3.90E-17
173.84,-3.93E-17
173.85,-3.93E-17
173.86,-3.93E-17
173.87,-3.95E-17
173.88,-3.93E-17
173.89,-3.84E-17
173.9,-3.79E-17
173.91,-3.78E-17
173.92,-3.77E-17
173.93,-3.75E-17
173.94,-3.74E-17
173.95,-3.76E-17
173.96,-3.76E-17
173.97,-3.71E-17
173.98,-3.63E-17
173.99,-3.57E-17
174,-3.55E-17
174.01,-3.51E-17
174.02,-3.44E-17
174.03,-3.37E-17
174.04,-3.35E-17
174.05,-3.34E-17
174.06,-3.33E-17
174.07,-3.35E-17
174.08,-3.37E-17
174.09,-3.39E-17
174.1,-3.37E-17
174.11,-3.32E-17
174.12,-3.28E-17
174.13,-3.23E-17
174.14,-3.12E-17
174.15,-3.01E-17
174.16,-2.97E-17
174.17,-2.99E-17
174.18,-3.03E-17
174.19,-3.04E-17
174.2,-3.01E-17
174.21,-2.99E-17
174.22,-2.97E-17
174.23,-2.96E-17
174.24,-2.97E-17
174.25,-2.93E-17
174.26,-2.88E-17
174.27,-2.87E-17
174.28,-2.85E-17
174.29,-2.86E-17
174.3,-2.91E-17
174.31,-2.92E-17
174.32,-2.94E-17
174.33,-2.97E-17
174.34,-2.94E-17
174.35,-2.88E-17
174.36,-2.84E-17
174.37,-2.82E-17
174.38,-2.82E-17
174.39,-2.82E-17
174.4,-2.81E-17
174.41,-2.82E-17
174.42,-2.84E-17
174.43,-2.85E-17
174.44,-2.88E-17
174.45,-2.86E-17
174.46,-2.80E-17
174.47,-2.79E-17
174.48,-2.78E-17
174.49,-2.75E-17
174.5,-2.74E-17
174.51,-2.72E-17
174.52,-2.71E-17
174.53,-2.74E-17
174.54,-2.77E-17
174.55,-2.80E-17
174.56,-2.80E-17
174.57,-2.74E-17
174.58,-2.68E-17
174.59,-2.61E-17
174.6,-2.56E-17
174.61,-2.56E-17
174.62,-2.55E-17
174.63,-2.47E-17
174.64,-2.41E-17
174.65,-2.39E-17
174.66,-2.40E-17
174.67,-2.42E-17
174.68,-2.41E-17
174.69,-2.40E-17
174.7,-2.39E-17
174.71,-2.33E-17
174.72,-2.25E-17
174.73,-2.21E-17
174.74,-2.18E-17
174.75,-2.18E-17
174.76,-2.17E-17
174.77,-2.17E-17
174.78,-2.19E-17
174.79,-2.21E-17
174.8,-2.21E-17
174.81,-2.24E-17
174.82,-2.27E-17
174.83,-2.29E-17
174.84,-2.33E-17
174.85,-2.33E-17
174.86,-2.31E-17
174.87,-2.31E-17
174.88,-2.31E-17
174.89,-2.31E-17
174.9,-2.35E-17
174.91,-2.38E-17
174.92,-2.38E-17
174.93,-2.38E-17
174.94,-2.37E-17
174.95,-2.34E-17
174.96,-2.31E-17
174.97,-2.29E-17
174.98,-2.30E-17
174.99,-2.31E-17
175,-2.33E-17
175.01,-2.36E-17
175.02,-2.37E-17
175.03,-2.36E-17
175.04,-2.36E-17
175.05,-2.39E-17
175.06,-2.42E-17
175.07,-2.41E-17
175.08,-2.38E-17
175.09,-2.35E-17
175.1,-2.33E-17
175.11,-2.36E-17
175.12,-2.34E-17
175.13,-2.22E-17
175.14,-2.14E-17
175.15,-2.13E-17
175.16,-2.08E-17
175.17,-2.05E-17
175.18,-2.03E-17
175.19,-1.98E-17
175.2,-1.94E-17
175.21,-1.91E-17
175.22,-1.89E-17
175.23,-1.89E-17
175.24,-1.89E-17
175.25,-1.88E-17
175.26,-1.90E-17
175.27,-1.92E-17
175.28,-1.93E-17
175.29,-1.93E-17
175.3,-1.90E-17
175.31,-1.88E-17
175.32,-1.89E-17
175.33,-1.92E-17
175.34,-1.98E-17
175.35,-2.02E-17
175.36,-2.02E-17
175.37,-2.00E-17
175.38,-1.97E-17
175.39,-1.97E-17
175.4,-1.97E-17
175.41,-1.94E-17
175.42,-1.94E-17
175.43,-1.94E-17
175.44,-1.95E-17
175.45,-2.01E-17
175.46,-2.08E-17
175.47,-2.12E-17
175.48,-2.19E-17
175.49,-2.30E-17
175.5,-2.40E-17
175.51,-2.43E-17
175.52,-2.45E-17
175.53,-2.51E-17
175.54,-2.57E-17
175.55,-2.60E-17
175.56,-2.63E-17
175.57,-2.65E-17
175.58,-2.63E-17
175.59,-2.63E-17
175.6,-2.66E-17
175.61,-2.69E-17
175.62,-2.69E-17
175.63,-2.67E-17
175.64,-2.65E-17
175.65,-2.63E-17
175.66,-2.63E-17
175.67,-2.67E-17
175.68,-2.70E-17
175.69,-2.72E-17
175.7,-2.83E-17
175.71,-2.96E-17
175.72,-2.97E-17
175.73,-2.95E-17
175.74,-2.96E-17
175.75,-2.94E-17
175.76,-2.94E-17
175.77,-2.98E-17
175.78,-2.97E-17
175.79,-2.93E-17
175.8,-2.91E-17
175.81,-2.87E-17
175.82,-2.85E-17
175.83,-2.84E-17
175.84,-2.83E-17
175.85,-2.80E-17
175.86,-2.74E-17
175.87,-2.70E-17
175.88,-2.69E-17
175.89,-2.64E-17
175.9,-2.59E-17
175.91,-2.59E-17
175.92,-2.66E-17
175.93,-2.72E-17
175.94,-2.78E-17
175.95,-2.83E-17
175.96,-2.87E-17
175.97,-2.90E-17
175.98,-2.93E-17
175.99,-2.94E-17
176,-2.94E-17
176.01,-2.94E-17
176.02,-2.96E-17
176.03,-3.01E-17
176.04,-3.08E-17
176.05,-3.10E-17
176.06,-3.09E-17
176.07,-3.13E-17
176.08,-3.17E-17
176.09,-3.20E-17
176.1,-3.28E-17
176.11,-3.32E-17
176.12,-3.32E-17
176.13,-3.37E-17
176.14,-3.45E-17
176.15,-3.53E-17
176.16,-3.61E-17
176.17,-3.74E-17
176.18,-3.90E-17
176.19,-4.01E-17
176.2,-4.05E-17
176.21,-4.07E-17
176.22,-4.11E-17
176.23,-4.11E-17
176.24,-4.12E-17
176.25,-4.16E-17
176.26,-4.21E-17
176.27,-4.25E-17
176.28,-4.31E-17
176.29,-4.33E-17
176.3,-4.35E-17
176.31,-4.40E-17
176.32,-4.44E-17
176.33,-4.47E-17
176.34,-4.48E-17
176.35,-4.44E-17
176.36,-4.39E-17
176.37,-4.41E-17
176.38,-4.47E-17
176.39,-4.56E-17
176.4,-4.62E-17
176.41,-4.58E-17
176.42,-4.55E-17
176.43,-4.59E-17
176.44,-4.65E-17
176.45,-4.68E-17
176.46,-4.69E-17
176.47,-4.66E-17
176.48,-4.63E-17
176.49,-4.60E-17
176.5,-4.57E-17
176.51,-4.55E-17
176.52,-4.57E-17
176.53,-4.59E-17
176.54,-4.59E-17
176.55,-4.60E-17
176.56,-4.57E-17
176.57,-4.51E-17
176.58,-4.52E-17
176.59,-4.60E-17
176.6,-4.70E-17
176.61,-4.76E-17
176.62,-4.80E-17
176.63,-4.85E-17
176.64,-4.88E-17
176.65,-4.94E-17
176.66,-5.01E-17
176.67,-5.06E-17
176.68,-5.13E-17
176.69,-5.22E-17
176.7,-5.27E-17
176.71,-5.29E-17
176.72,-5.32E-17
176.73,-5.37E-17
176.74,-5.45E-17
176.75,-5.54E-17
176.76,-5.62E-17
176.77,-5.68E-17
176.78,-5.70E-17
176.79,-5.72E-17
176.8,-5.78E-17
176.81,-5.86E-17
176.82,-5.94E-17
176.83,-6.04E-17
176.84,-6.15E-17
176.85,-6.20E-17
176.86,-6.22E-17
176.87,-6.26E-17
176.88,-6.30E-17
176.89,-6.30E-17
176.9,-6.32E-17
176.91,-6.40E-17
176.92,-6.46E-17
176.93,-6.48E-17
176.94,-6.51E-17
176.95,-6.58E-17
176.96,-6.66E-17
176.97,-6.70E-17
176.98,-6.71E-17
176.99,-6.65E-17
177,-6.58E-17
177.01,-6.53E-17
177.02,-6.53E-17
177.03,-6.57E-17
177.04,-6.62E-17
177.05,-6.65E-17
177.06,-6.66E-17
177.07,-6.70E-17
177.08,-6.77E-17
177.09,-6.78E-17
177.1,-6.75E-17
177.11,-6.74E-17
177.12,-6.75E-17
177.13,-6.76E-17
177.14,-6.74E-17
177.15,-6.68E-17
177.16,-6.63E-17
177.17,-6.62E-17
177.18,-6.66E-17
177.19,-6.76E-17
177.2,-6.83E-17
177.21,-6.83E-17
177.22,-6.81E-17
177.23,-6.76E-17
177.24,-6.73E-17
177.25,-6.75E-17
177.26,-6.76E-17
177.27,-6.79E-17
177.28,-6.85E-17
177.29,-6.89E-17
177.3,-6.94E-17
177.31,-7.01E-17
177.32,-7.08E-17
177.33,-7.17E-17
177.34,-7.30E-17
177.35,-7.38E-17
177.36,-7.41E-17
177.37,-7.40E-17
177.38,-7.38E-17
177.39,-7.45E-17
177.4,-7.53E-17
177.41,-7.58E-17
177.42,-7.64E-17
177.43,-7.73E-17
177.44,-7.82E-17
177.45,-7.87E-17
177.46,-7.88E-17
177.47,-7.91E-17
177.48,-7.92E-17
177.49,-7.93E-17
177.5,-7.99E-17
177.51,-8.03E-17
177.52,-8.03E-17
177.53,-8.06E-17
177.54,-8.09E-17
177.55,-8.13E-17
177.56,-8.21E-17
177.57,-8.26E-17
177.58,-8.30E-17
177.59,-8.37E-17
177.6,-8.37E-17
177.61,-8.41E-17
177.62,-8.50E-17
177.63,-8.47E-17
177.64,-8.38E-17
177.65,-8.37E-17
177.66,-8.38E-17
177.67,-8.41E-17
177.68,-8.42E-17
177.69,-8.39E-17
177.7,-8.40E-17
177.71,-8.44E-17
177.72,-8.40E-17
177.73,-8.35E-17
177.74,-8.32E-17
177.75,-8.31E-17
177.76,-8.29E-17
177.77,-8.24E-17
177.78,-8.19E-17
177.79,-8.16E-17
177.8,-8.15E-17
177.81,-8.16E-17
177.82,-8.19E-17
177.83,-8.20E-17
177.84,-8.25E-17
177.85,-8.26E-17
177.86,-8.25E-17
177.87,-8.28E-17
177.88,-8.26E-17
177.89,-8.19E-17
177.9,-8.18E-17
177.91,-8.17E-17
177.92,-8.18E-17
177.93,-8.21E-17
177.94,-8.18E-17
177.95,-8.17E-17
177.96,-8.25E-17
177.97,-8.31E-17
177.98,-8.32E-17
177.99,-8.34E-17
178,-8.35E-17
178.01,-8.39E-17
178.02,-8.45E-17
178.03,-8.49E-17
178.04,-8.54E-17
178.05,-8.58E-17
178.06,-8.57E-17
178.07,-8.63E-17
178.08,-8.74E-17
178.09,-8.81E-17
178.1,-8.87E-17
178.11,-8.87E-17
178.12,-8.81E-17
178.13,-8.77E-17
178.14,-8.74E-17
178.15,-8.66E-17
178.16,-8.59E-17
178.17,-8.57E-17
178.18,-8.62E-17
178.19,-8.66E-17
178.2,-8.68E-17
178.21,-8.71E-17
178.22,-8.73E-17
178.23,-8.75E-17
178.24,-8.81E-17
178.25,-8.84E-17
178.26,-8.83E-17
178.27,-8.81E-17
178.28,-8.80E-17
178.29,-8.76E-17
178.3,-8.72E-17
178.31,-8.71E-17
178.32,-8.74E-17
178.33,-8.72E-17
178.34,-8.65E-17
178.35,-8.62E-17
178.36,-8.60E-17
178.37,-8.55E-17
178.38,-8.46E-17
178.39,-8.39E-17
178.4,-8.30E-17
178.41,-8.19E-17
178.42,-8.09E-17
178.43,-7.99E-17
178.44,-7.96E-17
178.45,-8.01E-17
178.46,-8.05E-17
178.47,-8.05E-17
178.48,-8.05E-17
178.49,-8.03E-17
178.5,-7.99E-17
178.51,-7.94E-17
178.52,-7.87E-17
178.53,-7.84E-17
178.54,-7.82E-17
178.55,-7.77E-17
178.56,-7.74E-17
178.57,-7.71E-17
178.58,-7.67E-17
178.59,-7.69E-17
178.6,-7.69E-17
178.61,-7.64E-17
178.62,-7.58E-17
178.63,-7.49E-17
178.64,-7.38E-17
178.65,-7.34E-17
178.66,-7.35E-17
178.67,-7.35E-17
178.68,-7.39E-17
178.69,-7.40E-17
178.7,-7.39E-17
178.71,-7.42E-17
178.72,-7.46E-17
178.73,-7.50E-17
178.74,-7.54E-17
178.75,-7.54E-17
178.76,-7.48E-17
178.77,-7.40E-17
178.78,-7.31E-17
178.79,-7.27E-17
178.8,-7.24E-17
178.81,-7.18E-17
178.82,-7.13E-17
178.83,-7.11E-17
178.84,-7.09E-17
178.85,-7.05E-17
178.86,-6.97E-17
178.87,-6.90E-17
178.88,-6.86E-17
178.89,-6.80E-17
178.9,-6.73E-17
178.91,-6.68E-17
178.92,-6.65E-17
178.93,-6.63E-17
178.94,-6.64E-17
178.95,-6.67E-17
178.96,-6.69E-17
178.97,-6.65E-17
178.98,-6.63E-17
178.99,-6.62E-17
179,-6.56E-17
179.01,-6.46E-17
179.02,-6.40E-17
179.03,-6.33E-17
179.04,-6.19E-17
179.05,-6.05E-17
179.06,-5.94E-17
179.07,-5.84E-17
179.08,-5.74E-17
179.09,-5.67E-17
179.1,-5.60E-17
179.11,-5.47E-17
179.12,-5.36E-17
179.13,-5.31E-17
179.14,-5.31E-17
179.15,-5.32E-17
179.16,-5.28E-17
179.17,-5.21E-17
179.18,-5.18E-17
179.19,-5.14E-17
179.2,-5.09E-17
179.21,-5.08E-17
179.22,-5.05E-17
179.23,-4.99E-17
179.24,-4.96E-17
179.25,-4.92E-17
179.26,-4.82E-17
179.27,-4.72E-17
179.28,-4.65E-17
179.29,-4.58E-17
179.3,-4.51E-17
179.31,-4.42E-17
179.32,-4.34E-17
179.33,-4.25E-17
179.34,-4.19E-17
179.35,-4.20E-17
179.36,-4.22E-17
179.37,-4.24E-17
179.38,-4.26E-17
179.39,-4.26E-17
179.4,-4.21E-17
179.41,-4.17E-17
179.42,-4.13E-17
179.43,-4.09E-17
179.44,-4.11E-17
179.45,-4.16E-17
179.46,-4.16E-17
179.47,-4.14E-17
179.48,-4.14E-17
179.49,-4.13E-17
179.5,-4.10E-17
179.51,-4.05E-17
179.52,-3.97E-17
179.53,-3.86E-17
179.54,-3.78E-17
179.55,-3.70E-17
179.56,-3.59E-17
179.57,-3.51E-17
179.58,-3.46E-17
179.59,-3.44E-17
179.6,-3.45E-17
179.61,-3.45E-17
179.62,-3.44E-17
179.63,-3.42E-17
179.64,-3.34E-17
179.65,-3.28E-17
179.66,-3.27E-17
179.67,-3.21E-17
179.68,-3.12E-17
179.69,-3.03E-17
179.7,-2.91E-17
179.71,-2.82E-17
179.72,-2.79E-17
179.73,-2.71E-17
179.74,-2.62E-17
179.75,-2.56E-17
179.76,-2.50E-17
179.77,-2.46E-17
179.78,-2.38E-17
179.79,-2.25E-17
179.8,-2.14E-17
179.81,-2.05E-17
179.82,-2.00E-17
179.83,-2.01E-17
179.84,-2.02E-17
179.85,-1.98E-17
179.86,-1.96E-17
179.87,-1.94E-17
179.88,-1.90E-17
179.89,-1.89E-17
179.9,-1.86E-17
179.91,-1.79E-17
179.92,-1.69E-17
179.93,-1.62E-17
179.94,-1.55E-17
179.95,-1.45E-17
179.96,-1.41E-17
179.97,-1.43E-17
179.98,-1.40E-17
179.99,-1.35E-17
180,-1.35E-17
180.01,-1.32E-17
180.02,-1.25E-17
180.03,-1.19E-17
180.04,-1.14E-17
180.05,-1.12E-17
180.06,-1.12E-17
180.07,-1.09E-17
180.08,-1.08E-17
180.09,-1.13E-17
180.1,-1.17E-17
180.11,-1.17E-17
180.12,-1.16E-17
180.13,-1.16E-17
180.14,-1.17E-17
180.15,-1.17E-17
180.16,-1.13E-17
180.17,-1.09E-17
180.18,-1.04E-17
180.19,-9.41E-18
180.2,-8.57E-18
180.21,-8.50E-18
180.22,-8.67E-18
180.23,-8.62E-18
180.24,-8.71E-18
180.25,-8.49E-18
180.26,-7.81E-18
180.27,-7.52E-18
180.28,-7.36E-18
180.29,-6.83E-18
180.3,-6.56E-18
180.31,-6.21E-18
180.32,-5.53E-18
180.33,-5.16E-18
180.34,-4.78E-18
180.35,-4.24E-18
180.36,-4.26E-18
180.37,-4.43E-18
180.38,-4.11E-18
180.39,-3.21E-18
180.4,-1.62E-18
180.41,-1.75E-19
180.42,3.96E-19
180.43,5.86E-19
180.44,8.80E-19
180.45,1.21E-18
180.46,1.40E-18
180.47,1.71E-18
180.48,2.48E-18
180.49,3.27E-18
180.5,3.70E-18
180.51,4.16E-18
180.52,4.62E-18
180.53,4.49E-18
180.54,4.30E-18
180.55,4.66E-18
180.56,5.28E-18
180.57,5.61E-18
180.58,5.33E-18
180.59,5.01E-18
180.6,5.27E-18
180.61,5.84E-18
180.62,6.56E-18
180.63,7.48E-18
180.64,8.10E-18
180.65,8.27E-18
180.66,8.41E-18
180.67,8.59E-18
180.68,8.96E-18
180.69,9.34E-18
180.7,9.44E-18
180.71,9.78E-18
180.72,1.01E-17
180.73,9.76E-18
180.74,9.12E-18
180.75,8.67E-18
180.76,8.31E-18
180.77,8.26E-18
180.78,8.31E-18
180.79,7.92E-18
180.8,7.19E-18
180.81,6.32E-18
180.82,5.64E-18
180.83,5.49E-18
180.84,5.78E-18
180.85,6.29E-18
180.86,6.53E-18
180.87,6.08E-18
180.88,5.35E-18
180.89,5.09E-18
180.9,5.36E-18
180.91,5.94E-18
180.92,6.38E-18
180.93,6.26E-18
180.94,6.36E-18
180.95,7.08E-18
180.96,7.37E-18
180.97,7.29E-18
180.98,7.81E-18
180.99,8.28E-18
181,7.96E-18
181.01,7.81E-18
181.02,7.74E-18
181.03,6.97E-18
181.04,6.43E-18
181.05,6.60E-18
181.06,7.00E-18
181.07,7.69E-18
181.08,8.59E-18
181.09,9.13E-18
181.1,9.25E-18
181.11,9.55E-18
181.12,1.01E-17
181.13,1.08E-17
181.14,1.16E-17
181.15,1.24E-17
181.16,1.27E-17
181.17,1.32E-17
181.18,1.40E-17
181.19,1.42E-17
181.2,1.39E-17
181.21,1.37E-17
181.22,1.40E-17
181.23,1.44E-17
181.24,1.44E-17
181.25,1.36E-17
181.26,1.30E-17
181.27,1.25E-17
181.28,1.19E-17
181.29,1.14E-17
181.3,1.10E-17
181.31,1.06E-17
181.32,1.07E-17
181.33,1.09E-17
181.34,1.05E-17
181.35,1.02E-17
181.36,9.50E-18
181.37,8.67E-18
181.38,8.60E-18
181.39,8.66E-18
181.4,8.29E-18
181.41,7.56E-18
181.42,6.41E-18
181.43,5.70E-18
181.44,5.52E-18
181.45,5.07E-18
181.46,4.76E-18
181.47,4.57E-18
181.48,3.62E-18
181.49,2.57E-18
181.5,1.67E-18
181.51,5.52E-19
181.52,2.33E-19
181.53,3.32E-19
181.54,5.10E-20
181.55,1.93E-21
181.56,-2.88E-19
181.57,-1.14E-18
181.58,-1.41E-18
181.59,-1.14E-18
181.6,-8.10E-19
181.61,-3.42E-19
181.62,-1.72E-19
181.63,1.60E-19
181.64,5.80E-19
181.65,2.14E-19
181.66,2.60E-19
181.67,1.04E-18
181.68,1.16E-18
181.69,1.09E-18
181.7,9.42E-19
181.71,8.73E-20
181.72,-4.14E-19
181.73,-3.88E-19
181.74,-5.12E-19
181.75,-3.15E-19
181.76,1.04E-21
181.77,2.08E-19
181.78,5.51E-19
181.79,1.87E-19
181.8,-5.56E-19
181.81,-4.88E-19
181.82,-2.18E-20
181.83,6.57E-19
181.84,1.34E-18
181.85,1.18E-18
181.86,7.13E-19
181.87,2.56E-19
181.88,-4.45E-19
181.89,-4.00E-19
181.9,1.05E-19
181.91,-2.50E-19
181.92,-7.51E-19
181.93,-1.23E-18
181.94,-2.26E-18
181.95,-2.89E-18
181.96,-3.20E-18
181.97,-3.89E-18
181.98,-4.63E-18
181.99,-5.45E-18
182,-6.35E-18
182.01,-6.82E-18
182.02,-7.28E-18
182.03,-7.80E-18
182.04,-8.07E-18
182.05,-8.40E-18
182.06,-8.45E-18
182.07,-8.33E-18
182.08,-8.84E-18
182.09,-9.78E-18
182.1,-1.07E-17
182.11,-1.15E-17
182.12,-1.16E-17
182.13,-1.15E-17
182.14,-1.20E-17
182.15,-1.27E-17
182.16,-1.36E-17
182.17,-1.44E-17
182.18,-1.50E-17
182.19,-1.56E-17
182.2,-1.61E-17
182.21,-1.65E-17
182.22,-1.66E-17
182.23,-1.64E-17
182.24,-1.64E-17
182.25,-1.65E-17
182.26,-1.64E-17
182.27,-1.61E-17
182.28,-1.57E-17
182.29,-1.50E-17
182.3,-1.50E-17
182.31,-1.56E-17
182.32,-1.62E-17
182.33,-1.65E-17
182.34,-1.63E-17
182.35,-1.62E-17
182.36,-1.66E-17
182.37,-1.72E-17
182.38,-1.77E-17
182.39,-1.78E-17
182.4,-1.77E-17
182.41,-1.76E-17
182.42,-1.76E-17
182.43,-1.77E-17
182.44,-1.79E-17
182.45,-1.78E-17
182.46,-1.77E-17
182.47,-1.81E-17
182.48,-1.86E-17
182.49,-1.84E-17
182.5,-1.79E-17
182.51,-1.78E-17
182.52,-1.82E-17
182.53,-1.90E-17
182.54,-1.94E-17
182.55,-1.94E-17
182.56,-1.94E-17
182.57,-2.01E-17
182.58,-2.12E-17
182.59,-2.20E-17
182.6,-2.30E-17
182.61,-2.39E-17
182.62,-2.45E-17
182.63,-2.51E-17
182.64,-2.61E-17
182.65,-2.70E-17
182.66,-2.77E-17
182.67,-2.85E-17
182.68,-2.96E-17
182.69,-3.07E-17
182.7,-3.13E-17
182.71,-3.16E-17
182.72,-3.18E-17
182.73,-3.21E-17
182.74,-3.25E-17
182.75,-3.30E-17
182.76,-3.33E-17
182.77,-3.34E-17
182.78,-3.40E-17
182.79,-3.49E-17
182.8,-3.58E-17
182.81,-3.64E-17
182.82,-3.69E-17
182.83,-3.79E-17
182.84,-3.91E-17
182.85,-4.01E-17
182.86,-4.05E-17
182.87,-4.03E-17
182.88,-4.04E-17
182.89,-4.11E-17
182.9,-4.12E-17
182.91,-4.13E-17
182.92,-4.20E-17
182.93,-4.25E-17
182.94,-4.22E-17
182.95,-4.19E-17
182.96,-4.16E-17
182.97,-4.15E-17
182.98,-4.16E-17
182.99,-4.13E-17
183,-4.13E-17
183.01,-4.17E-17
183.02,-4.20E-17
183.03,-4.19E-17
183.04,-4.19E-17
183.05,-4.24E-17
183.06,-4.28E-17
183.07,-4.28E-17
183.08,-4.31E-17
183.09,-4.40E-17
183.1,-4.50E-17
183.11,-4.56E-17
183.12,-4.63E-17
183.13,-4.74E-17
183.14,-4.83E-17
183.15,-4.87E-17
183.16,-4.94E-17
183.17,-4.97E-17
183.18,-4.95E-17
183.19,-4.96E-17
183.2,-5.01E-17
183.21,-5.02E-17
183.22,-5.00E-17
183.23,-5.02E-17
183.24,-5.06E-17
183.25,-5.09E-17
183.26,-5.12E-17
183.27,-5.19E-17
183.28,-5.31E-17
183.29,-5.38E-17
183.3,-5.41E-17
183.31,-5.46E-17
183.32,-5.52E-17
183.33,-5.62E-17
183.34,-5.78E-17
183.35,-5.91E-17
183.36,-6.02E-17
183.37,-6.13E-17
183.38,-6.15E-17
183.39,-6.17E-17
183.4,-6.21E-17
183.41,-6.22E-17
183.42,-6.22E-17
183.43,-6.20E-17
183.44,-6.19E-17
183.45,-6.18E-17
183.46,-6.15E-17
183.47,-6.14E-17
183.48,-6.16E-17
183.49,-6.17E-17
183.5,-6.18E-17
183.51,-6.22E-17
183.52,-6.25E-17
183.53,-6.25E-17
183.54,-6.26E-17
183.55,-6.29E-17
183.56,-6.32E-17
183.57,-6.39E-17
183.58,-6.52E-17
183.59,-6.66E-17
183.6,-6.71E-17
183.61,-6.70E-17
183.62,-6.71E-17
183.63,-6.72E-17
183.64,-6.70E-17
183.65,-6.63E-17
183.66,-6.54E-17
183.67,-6.47E-17
183.68,-6.38E-17
183.69,-6.25E-17
183.7,-6.20E-17
183.71,-6.26E-17
183.72,-6.35E-17
183.73,-6.40E-17
183.74,-6.40E-17
183.75,-6.41E-17
183.76,-6.44E-17
183.77,-6.47E-17
183.78,-6.49E-17
183.79,-6.57E-17
183.8,-6.66E-17
183.81,-6.74E-17
183.82,-6.84E-17
183.83,-6.96E-17
183.84,-7.08E-17
183.85,-7.15E-17
183.86,-7.15E-17
